feature,importance_pct,mean_shap_value,mean_abs_shap_value,direction,model,congress,session,chamber,roll_call_number,model_accuracy,sample_size,yes_votes,no_votes
years_of_experience,2.8156811966001163,0.0,0.02815681196600116,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
age,2.7940521787751567,0.0,0.027940521787751565,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
years_of_staffer_experience,2.5419029063017655,0.0,0.025419029063017653,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
region_Far West,2.296907021508889,0.0,0.022969070215088885,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
clean_religion_Protestant Christian,1.5300394444139158,0.0,0.015300394444139156,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
region_Plains,1.2572552274566022,0.0,0.01257255227456602,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
gender_M,1.0767975990002654,0.0,0.010767975990002652,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
clean_religion_Jewish,0.9304926387389043,0.0,0.00930492638738904,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
clean_religion_Unaffiliation/Unknown,0.8718929046819953,0.0,0.008718929046819951,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
race_id_Caucasian,0.8576901261175831,0.0,0.008576901261175829,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
is_married,0.7942526378399392,0.0,0.00794252637839939,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
party_Independent,0.7403239432347343,0.0,0.007403239432347342,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
region_Mid-Atlantic,0.6475893850147052,0.0,0.006475893850147052,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
clean_religion_Catholic,0.6434867261252363,0.0,0.006434867261252362,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
region_Rocky Mountain,0.5748409907500796,0.0,0.0057484099075007945,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
gender_F,0.4353217705392192,0.0,0.004353217705392191,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
race_id_Black,0.42687431574868634,0.0,0.004268743157486862,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
region_Southwest,0.37142377959392386,0.0,0.003714237795939238,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
race_id_Hispanic,0.29762923234236727,0.0,0.002976292323423672,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
clean_religion_Mormon,0.2504943138381333,0.0,0.002504943138381333,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
military_service,0.22975051032491461,0.0,0.002297505103249146,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
region_Great Lakes,0.22098451173527375,0.0,0.002209845117352737,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
race_id_Native American,0.14841453065618182,0.0,0.001484145306561818,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
race_id_Asian American/Pacific Islander,0.07577873099248884,0.0,0.0007577873099248883,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
committee_membership,0.007525320622169664,0.0,7.525320622169663e-05,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
race_id_Biracial,0.0,0.0,0.0,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
race_id_Arab,0.0,0.0,0.0,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
clean_religion_Muslim,0.0,0.0,0.0,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
clean_religion_Hindu,0.0,0.0,0.0,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
cosponsorship_status,0.0,0.0,0.0,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
clean_religion_Buddhist,0.0,0.0,0.0,neutral,RandomForest,119,1,Senate,22,1.0,99,54,45
party_Republican,74.18443298339844,0.4742893576622009,3.6597542762756348,positive,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
staffer_turnover_rate,10.116340637207031,-0.07622833549976349,0.49907130002975464,negative,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
years_of_staffer_experience,4.805747985839844,-0.02143917605280876,0.2370828241109848,negative,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
age,4.38556432723999,-0.059015076607465744,0.21635384857654572,negative,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
party_Democrat,2.603574514389038,0.044571906328201294,0.12844261527061462,positive,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
clean_religion_Protestant Christian,1.3992669582366943,-0.005980752874165773,0.0690302923321724,negative,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
region_Mid-Atlantic,1.2405842542648315,-0.011918101459741592,0.06120196729898453,negative,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
years_of_experience,0.7434988617897034,-0.002853007521480322,0.036679163575172424,negative,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
clean_religion_Unaffiliation/Unknown,0.520986020565033,-0.004475306253880262,0.025701899081468582,negative,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
committee_membership,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
cosponsorship_status,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
is_married,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
region_Far West,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
region_Southwest,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
region_Southeast,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
region_Rocky Mountain,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
region_Plains,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
region_Northeast,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
region_Great Lakes,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
gender_F,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
party_Independent,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
gender_M,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
race_id_Native American,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
race_id_Hispanic,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
race_id_Caucasian,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
race_id_Black,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
race_id_Biracial,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
race_id_Asian American/Pacific Islander,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
race_id_Arab,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
clean_religion_Muslim,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
clean_religion_Mormon,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
clean_religion_Jewish,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
clean_religion_Hindu,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
clean_religion_Catholic,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
clean_religion_Buddhist,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
military_service,0.0,0.0,0.0,neutral,XGBoost,119,1,Senate,22,0.98989898989899,99,54,45
party_Republican,27.977993035350202,0.07409237000618565,1.328782324362434,positive,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
party_Democrat,27.971688549860808,0.07407567423136734,1.3284829001374039,positive,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
years_of_staffer_experience,7.626845871128035,-0.012696625646214535,0.36222819740453516,negative,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
age,5.573471038115885,0.0025882055820140516,0.2647055416532894,positive,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
clean_religion_Catholic,3.3870610389641653,0.020112986882681268,0.16086453500884249,positive,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
staffer_turnover_rate,3.3129302129041394,-0.00905402953685362,0.1573437774178856,negative,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
region_Southeast,3.072827328282685,0.000618100388196937,0.14594036943539346,neutral,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
race_id_Hispanic,2.5077100968339745,-0.0038681150325271156,0.1191007820713929,negative,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
race_id_Caucasian,2.400221591594381,0.0010013004927391033,0.11399574020316289,positive,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
is_married,1.7606027358326823,-0.01089373539007842,0.08361778461531198,negative,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
region_Great Lakes,1.7155481324483184,0.019387685946909792,0.08147796849152283,positive,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
gender_M,1.6566707286617466,-0.0052252858096539555,0.07868165449726684,negative,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
clean_religion_Protestant Christian,1.6525431764467358,0.010245428395231926,0.07848562119283148,positive,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
gender_F,1.651662624614932,-0.005209489807131319,0.07844380040503203,negative,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
region_Mid-Atlantic,1.2089256383809648,0.0022778099916799517,0.05741652082476081,positive,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
region_Plains,1.0545474411989746,-0.007094422828408474,0.05008450743040551,negative,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
race_id_Black,0.9613349812537277,-0.002340392612170667,0.04565748977302424,negative,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
region_Far West,0.9222169899970413,-0.0024234610963336854,0.043799626155688526,negative,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
region_Northeast,0.6766201847122051,0.0027282403145208346,0.03213529078431159,positive,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
region_Rocky Mountain,0.6504151322186658,0.0007457732300795508,0.03089071221434738,neutral,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
region_Southwest,0.5853575435536712,0.0016252113891497442,0.027800877508389013,positive,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
military_service,0.5234257248042354,-0.0024017605821258533,0.024859497618634596,negative,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
clean_religion_Muslim,0.21909292891814125,0.00024378017960017523,0.01040556450819694,neutral,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
race_id_Native American,0.21693322440121365,-0.001719573674399441,0.010302991847452005,negative,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
clean_religion_Unaffiliation/Unknown,0.192370257874712,0.0004682256078585447,0.009136402245650248,neutral,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
race_id_Biracial,0.17249173458107625,-0.002936354452074455,0.00819229484117575,negative,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
race_id_Asian American/Pacific Islander,0.10922865472014202,-0.001074647789329986,0.005187688249211665,negative,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
clean_religion_Mormon,0.06462801464656277,0.000551705360589778,0.003069432586264642,neutral,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
race_id_Arab,0.06289250483172598,-0.0029870065608239007,0.0029870065608239007,negative,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
years_of_experience,0.044588792083921386,1.2473123288793875e-05,0.0021176929564220522,neutral,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
clean_religion_Buddhist,0.03149813338271993,0.0014959673067501953,0.0014959673067501953,positive,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
clean_religion_Hindu,0.02093470159079992,0.00016594397578477332,0.0009942693675171568,neutral,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
clean_religion_Jewish,0.01472125581079968,9.901744301832045e-05,0.0006991689678774535,neutral,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
committee_membership,0.0,0.0,0.0,neutral,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
cosponsorship_status,0.0,0.0,0.0,neutral,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
party_Independent,0.0,0.0,0.0,neutral,LogisticRegression,119,1,House,23,0.883054892601432,419,263,156
party_Republican,26.614760178864405,0.0,0.2661476017886441,neutral,RandomForest,119,1,House,23,1.0,419,263,156
party_Democrat,20.92763467960343,0.0,0.20927634679603435,neutral,RandomForest,119,1,House,23,1.0,419,263,156
age,6.728762301659236,0.0,0.06728762301659237,neutral,RandomForest,119,1,House,23,1.0,419,263,156
race_id_Caucasian,6.3570954037464595,0.0,0.06357095403746461,neutral,RandomForest,119,1,House,23,1.0,419,263,156
staffer_turnover_rate,5.919016896679349,0.0,0.0591901689667935,neutral,RandomForest,119,1,House,23,1.0,419,263,156
years_of_experience,5.853586690568692,0.0,0.058535866905686934,neutral,RandomForest,119,1,House,23,1.0,419,263,156
years_of_staffer_experience,5.089745848950403,0.0,0.05089745848950404,neutral,RandomForest,119,1,House,23,1.0,419,263,156
gender_F,2.5794623315898835,0.0,0.02579462331589884,neutral,RandomForest,119,1,House,23,1.0,419,263,156
race_id_Black,2.275296651251838,0.0,0.022752966512518385,neutral,RandomForest,119,1,House,23,1.0,419,263,156
gender_M,1.93426511787569,0.0,0.019342651178756904,neutral,RandomForest,119,1,House,23,1.0,419,263,156
region_Far West,1.836101507609674,0.0,0.018361015076096745,neutral,RandomForest,119,1,House,23,1.0,419,263,156
region_Northeast,1.4306781300040576,0.0,0.01430678130004058,neutral,RandomForest,119,1,House,23,1.0,419,263,156
is_married,1.3863574291767327,0.0,0.01386357429176733,neutral,RandomForest,119,1,House,23,1.0,419,263,156
military_service,1.2425918918763037,0.0,0.01242591891876304,neutral,RandomForest,119,1,House,23,1.0,419,263,156
clean_religion_Protestant Christian,1.1898687320887045,0.0,0.011898687320887048,neutral,RandomForest,119,1,House,23,1.0,419,263,156
region_Southeast,1.1455617441177217,0.0,0.01145561744117722,neutral,RandomForest,119,1,House,23,1.0,419,263,156
region_Great Lakes,1.141093889905696,0.0,0.011410938899056962,neutral,RandomForest,119,1,House,23,1.0,419,263,156
clean_religion_Catholic,1.1147745280562502,0.0,0.011147745280562504,neutral,RandomForest,119,1,House,23,1.0,419,263,156
race_id_Hispanic,0.8972754056807699,0.0,0.0089727540568077,neutral,RandomForest,119,1,House,23,1.0,419,263,156
clean_religion_Jewish,0.8453439441648204,0.0,0.008453439441648206,neutral,RandomForest,119,1,House,23,1.0,419,263,156
region_Southwest,0.6016814513996629,0.0,0.0060168145139966305,neutral,RandomForest,119,1,House,23,1.0,419,263,156
clean_religion_Unaffiliation/Unknown,0.5711953975828391,0.0,0.005711953975828392,neutral,RandomForest,119,1,House,23,1.0,419,263,156
region_Mid-Atlantic,0.5529935992208307,0.0,0.005529935992208307,neutral,RandomForest,119,1,House,23,1.0,419,263,156
region_Plains,0.5018500451303455,0.0,0.005018500451303456,neutral,RandomForest,119,1,House,23,1.0,419,263,156
race_id_Asian American/Pacific Islander,0.3316809973920505,0.0,0.003316809973920506,neutral,RandomForest,119,1,House,23,1.0,419,263,156
race_id_Biracial,0.16345954291086928,0.0,0.0016345954291086932,neutral,RandomForest,119,1,House,23,1.0,419,263,156
clean_religion_Muslim,0.1547968917212714,0.0,0.0015479689172127145,neutral,RandomForest,119,1,House,23,1.0,419,263,156
clean_religion_Buddhist,0.14830107632461303,0.0,0.0014830107632461307,neutral,RandomForest,119,1,House,23,1.0,419,263,156
race_id_Native American,0.1439060050777258,0.0,0.0014390600507772583,neutral,RandomForest,119,1,House,23,1.0,419,263,156
clean_religion_Hindu,0.12247973333886598,0.0,0.0012247973333886601,neutral,RandomForest,119,1,House,23,1.0,419,263,156
region_Rocky Mountain,0.10944627812496738,0.0,0.001094462781249674,neutral,RandomForest,119,1,House,23,1.0,419,263,156
clean_religion_Mormon,0.05314304493777753,0.0,0.0005314304493777754,neutral,RandomForest,119,1,House,23,1.0,419,263,156
race_id_Arab,0.0357926333680646,0.0,0.00035792633368064605,neutral,RandomForest,119,1,House,23,1.0,419,263,156
committee_membership,0.0,0.0,0.0,neutral,RandomForest,119,1,House,23,1.0,419,263,156
cosponsorship_status,0.0,0.0,0.0,neutral,RandomForest,119,1,House,23,1.0,419,263,156
party_Independent,0.0,0.0,0.0,neutral,RandomForest,119,1,House,23,1.0,419,263,156
party_Democrat,45.51432800292969,1.7916206121444702,3.6960983276367188,positive,XGBoost,119,1,House,23,1.0,419,263,156
age,7.81268310546875,-0.29352888464927673,0.6344473958015442,negative,XGBoost,119,1,House,23,1.0,419,263,156
years_of_staffer_experience,6.606446266174316,0.03879391402006149,0.5364920496940613,positive,XGBoost,119,1,House,23,1.0,419,263,156
years_of_experience,6.042450428009033,-0.1493866890668869,0.4906914532184601,negative,XGBoost,119,1,House,23,1.0,419,263,156
clean_religion_Catholic,5.418783664703369,-0.11840717494487762,0.4400451183319092,negative,XGBoost,119,1,House,23,1.0,419,263,156
region_Southeast,5.109931945800781,0.08918150514364243,0.41496407985687256,positive,XGBoost,119,1,House,23,1.0,419,263,156
staffer_turnover_rate,4.915074348449707,-0.05117129907011986,0.39914020895957947,negative,XGBoost,119,1,House,23,1.0,419,263,156
gender_F,3.5972323417663574,0.09183134138584137,0.2921217381954193,positive,XGBoost,119,1,House,23,1.0,419,263,156
region_Great Lakes,3.4249703884124756,-0.001184806926175952,0.2781327962875366,negative,XGBoost,119,1,House,23,1.0,419,263,156
race_id_Hispanic,2.176875591278076,0.04543845355510712,0.17677833139896393,positive,XGBoost,119,1,House,23,1.0,419,263,156
race_id_Black,1.7330199480056763,-0.004016367252916098,0.1407339721918106,negative,XGBoost,119,1,House,23,1.0,419,263,156
race_id_Caucasian,1.6080492734909058,0.030538437888026237,0.1305854469537735,positive,XGBoost,119,1,House,23,1.0,419,263,156
is_married,1.4818059206008911,0.006765806116163731,0.12033355236053467,positive,XGBoost,119,1,House,23,1.0,419,263,156
region_Far West,1.3175755739212036,-0.0005342215299606323,0.10699683427810669,neutral,XGBoost,119,1,House,23,1.0,419,263,156
military_service,1.0852367877960205,0.009338815696537495,0.08812921494245529,positive,XGBoost,119,1,House,23,1.0,419,263,156
clean_religion_Protestant Christian,0.7805963754653931,0.013789729215204716,0.06339017301797867,positive,XGBoost,119,1,House,23,1.0,419,263,156
region_Northeast,0.463179349899292,-0.00336903496645391,0.03761357441544533,negative,XGBoost,119,1,House,23,1.0,419,263,156
clean_religion_Jewish,0.32286980748176575,-0.005889256484806538,0.026219405233860016,negative,XGBoost,119,1,House,23,1.0,419,263,156
race_id_Asian American/Pacific Islander,0.22732806205749512,-0.0027159673627465963,0.01846071146428585,negative,XGBoost,119,1,House,23,1.0,419,263,156
region_Mid-Atlantic,0.18943190574645996,-0.0007264488958753645,0.015383264981210232,neutral,XGBoost,119,1,House,23,1.0,419,263,156
clean_religion_Unaffiliation/Unknown,0.1721334308385849,-0.0012650233693420887,0.013978501781821251,negative,XGBoost,119,1,House,23,1.0,419,263,156
race_id_Biracial,0.0,0.0,0.0,neutral,XGBoost,119,1,House,23,1.0,419,263,156
clean_religion_Muslim,0.0,0.0,0.0,neutral,XGBoost,119,1,House,23,1.0,419,263,156
clean_religion_Buddhist,0.0,0.0,0.0,neutral,XGBoost,119,1,House,23,1.0,419,263,156
cosponsorship_status,0.0,0.0,0.0,neutral,XGBoost,119,1,House,23,1.0,419,263,156
committee_membership,0.0,0.0,0.0,neutral,XGBoost,119,1,House,23,1.0,419,263,156
clean_religion_Hindu,0.0,0.0,0.0,neutral,XGBoost,119,1,House,23,1.0,419,263,156
clean_religion_Mormon,0.0,0.0,0.0,neutral,XGBoost,119,1,House,23,1.0,419,263,156
region_Rocky Mountain,0.0,0.0,0.0,neutral,XGBoost,119,1,House,23,1.0,419,263,156
region_Southwest,0.0,0.0,0.0,neutral,XGBoost,119,1,House,23,1.0,419,263,156
race_id_Native American,0.0,0.0,0.0,neutral,XGBoost,119,1,House,23,1.0,419,263,156
region_Plains,0.0,0.0,0.0,neutral,XGBoost,119,1,House,23,1.0,419,263,156
race_id_Arab,0.0,0.0,0.0,neutral,XGBoost,119,1,House,23,1.0,419,263,156
party_Republican,0.0,0.0,0.0,neutral,XGBoost,119,1,House,23,1.0,419,263,156
gender_M,0.0,0.0,0.0,neutral,XGBoost,119,1,House,23,1.0,419,263,156
party_Independent,0.0,0.0,0.0,neutral,XGBoost,119,1,House,23,1.0,419,263,156
years_of_experience,17.08750282870555,0.0361933906910246,0.9805358971476327,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
party_Republican,13.307194172010789,0.06016538559446773,0.7636096220010868,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
party_Democrat,13.304315523528565,0.060152370454410374,0.7634444358881489,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
race_id_Caucasian,6.525001969025808,-0.02666084724271635,0.3744256093898458,negative,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
clean_religion_Protestant Christian,6.268264124715686,0.07214027304315097,0.35969316574223037,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
staffer_turnover_rate,6.017603299054779,0.034411637112789814,0.3453094409795757,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
clean_religion_Catholic,4.9151003051093,0.07461864121417872,0.2820442715096272,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
region_Far West,4.846884617320008,0.05223649442834458,0.27812983583716305,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
region_Southwest,4.574056993071447,0.054504650860791766,0.2624741088423553,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
region_Northeast,4.275030248426937,-0.03863330875129192,0.24531499201467122,negative,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
race_id_Hispanic,3.405737500803739,-0.034136321189498074,0.19543217691176867,negative,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
region_Southeast,3.237257781000774,0.0022949342554604356,0.185764268448827,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
committee_membership,1.5950477597689816,0.016993439608684234,0.0915289730627585,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
years_of_staffer_experience,1.317868700622043,0.0028422251247978755,0.07562354673126401,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
gender_M,1.2906017335465825,0.0017785182287794834,0.07405888041975843,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
gender_F,1.2882505746148667,0.0017752782059977312,0.07392396335460519,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
region_Rocky Mountain,0.972663684768155,0.0014855589534271405,0.05581457210733432,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
region_Mid-Atlantic,0.9226647158327645,-0.008007781824038124,0.05294547038117919,negative,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
military_service,0.8962894633469332,0.01427322560103365,0.05143197352222071,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
is_married,0.8545545037646075,-0.0006058048312856745,0.049037087244997724,neutral,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
region_Plains,0.8414269238442499,0.0035561511206293295,0.04828378446672627,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
region_Great Lakes,0.7588627139704481,0.004710589562165099,0.043545984425816114,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
race_id_Black,0.5995742189865826,-0.005503296000718086,0.034405498018877934,negative,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
race_id_Asian American/Pacific Islander,0.2455956072980266,-0.0024678162290970437,0.014093066233934368,negative,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
age,0.204719587898748,0.0005048962208939566,0.011747468708346018,neutral,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
race_id_Biracial,0.13699370973319452,-0.002834114054317746,0.007861139888220642,negative,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
race_id_Native American,0.12065139679834355,0.0011716464497833836,0.006923365385083641,positive,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
clean_religion_Jewish,0.11478633084500323,0.00030764736776745785,0.006586809027841812,neutral,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
clean_religion_Unaffiliation/Unknown,0.03173774577943232,0.0002715769298109409,0.001821213979786456,neutral,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
clean_religion_Mormon,0.021137727617430706,-0.0012129508284967941,0.0012129508284967941,negative,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
race_id_Arab,0.013153567654024555,-1.949652496817497e-05,0.0007547940380536044,neutral,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
clean_religion_Hindu,0.00588397372930308,-8.721363187753789e-06,0.0003376413462687548,neutral,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
clean_religion_Muslim,0.0023289229437285356,-3.4519839419737214e-06,0.00013364109261069582,neutral,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
clean_religion_Buddhist,0.0010593013837844835,-2.1772662845931467e-05,6.0786122063075715e-05,neutral,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
cosponsorship_status,0.0001977724793856462,1.1348821267186104e-05,1.1348821267186104e-05,neutral,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
party_Independent,0.0,0.0,0.0,neutral,LogisticRegression,119,1,House,24,0.9002375296912114,421,359,62
age,12.747825614449592,0.0,0.12747825614449593,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
years_of_experience,11.935029447797135,0.0,0.11935029447797134,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
staffer_turnover_rate,9.862381703997656,0.0,0.09862381703997657,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
party_Republican,9.236447475714407,0.0,0.09236447475714406,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
years_of_staffer_experience,8.777107523755769,0.0,0.08777107523755769,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
party_Democrat,7.72372940968226,0.0,0.0772372940968226,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
clean_religion_Protestant Christian,4.215615456075901,0.0,0.04215615456075901,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
region_Southwest,3.4918715867108707,0.0,0.03491871586710871,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
clean_religion_Catholic,3.4377139862011963,0.0,0.03437713986201196,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
region_Southeast,3.344884569987764,0.0,0.03344884569987764,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
military_service,3.2348827424918127,0.0,0.032348827424918125,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
race_id_Caucasian,3.1136996623020594,0.0,0.031136996623020594,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
committee_membership,2.7041657038009808,0.0,0.027041657038009807,neutral,RandomForest,119,1,House,24,0.9857482185273159,421,359,62
