feature,importance_pct,direction,model,congress,session,chamber,roll_call_number,model_accuracy,sample_size,yes_votes,no_votes
region_Rocky Mountain,0.13125806814052837,negative,LogisticRegression,119,1,Senate,128,0.92,100,62,38
party_region_Republican_Southeast,0.10051025293662164,negative,LogisticRegression,119,1,Senate,128,0.92,100,62,38
race_id_Arab,0.0,neutral,LogisticRegression,119,1,Senate,128,0.92,100,62,38
party_cosponsor_Republican_1,0.0,neutral,LogisticRegression,119,1,Senate,128,0.92,100,62,38
clean_religion_Muslim,0.0,neutral,LogisticRegression,119,1,Senate,128,0.92,100,62,38
clean_religion_Hindu,0.0,neutral,LogisticRegression,119,1,Senate,128,0.92,100,62,38
party_cosponsor_Independent_1,0.0,neutral,LogisticRegression,119,1,Senate,128,0.92,100,62,38
cosponsorship_status,0.0,neutral,LogisticRegression,119,1,Senate,128,0.92,100,62,38
party_cosponsor_Democrat_1,0.0,neutral,LogisticRegression,119,1,Senate,128,0.92,100,62,38
race_id_Biracial,0.0,neutral,LogisticRegression,119,1,Senate,128,0.92,100,62,38
is_married,8.430212804667658,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_Democrat,6.0026329751165735,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_cosponsor_Democrat_0,5.599195667662065,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
gender_M,4.743979889376972,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
gender_F,4.6248395448174096,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
race_id_Caucasian,4.467409505469128,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
clean_religion_Catholic,3.42095120101991,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
seniority_Junior,3.38099533188453,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_Republican,3.3661864590778072,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
committee_membership,3.3401439866143225,negative,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
seniority_Senior,3.270286577910333,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_cosponsor_Republican_0,3.0164773260656976,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
clean_religion_Protestant Christian,2.9875718972672107,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
military_service,2.1903173519460473,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
region_Great Lakes,2.019719501396697,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
race_id_Black,1.9660609139646685,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
region_Far West,1.9647651777104345,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Republican_Southeast,1.909441471565951,negative,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
seniority_Freshman,1.8007177135407135,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
region_Northeast,1.6615880738394404,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
region_Southwest,1.5948684435788414,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
race_id_Hispanic,1.5934513560497652,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
years_of_staffer_experience,1.4218232296375277,negative,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Democrat_Far West,1.4086458424382573,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
age,1.341309713128628,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
region_Mid-Atlantic,1.1906631454823626,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
years_of_experience,1.1616497680231725,negative,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
region_Plains,1.1301546393698245,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Democrat_Northeast,1.112587531171457,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Republican_Great Lakes,1.0660621583492427,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
seniority_Mid,1.0482316295149243,negative,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Democrat_Southeast,1.0461555469740613,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Republican_Southwest,1.0197340216031927,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
clean_religion_Jewish,1.0197290602573792,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Democrat_Great Lakes,0.9536573430474543,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
clean_religion_Unaffiliation/Unknown,0.9508621779675199,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
region_Southeast,0.8632859245918892,negative,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Republican_Plains,0.8233367566336756,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
cosponsorship_status,0.7531464404666177,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
staffer_turnover_rate,0.7233705853669475,negative,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
region_Rocky Mountain,0.6703463774086702,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Republican_Mid-Atlantic,0.6509242062261974,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Republican_Rocky Mountain,0.6104509098912889,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Democrat_Southwest,0.5751344219756486,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
race_id_Asian American/Pacific Islander,0.5704247211990109,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Republican_Far West,0.5561193352721768,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Republican_Northeast,0.5490005426679833,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Democrat_Mid-Atlantic,0.5397389392561651,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
clean_religion_Mormon,0.42110483270009136,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_cosponsor_Democrat_1,0.4034373074545088,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_cosponsor_Republican_1,0.34970913301210904,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
race_id_Biracial,0.32767318472218127,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Democrat_Plains,0.30681788273614896,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
clean_religion_Muslim,0.301044075309065,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
race_id_Arab,0.2739793365345551,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
clean_religion_Hindu,0.1996402970501139,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
race_id_Native American,0.16982041625507202,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
clean_religion_Buddhist,0.06791589262309004,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Democrat_Rocky Mountain,0.05989546751738116,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
experience_ratio,0.01060403562223611,positive,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_cosponsor_Independent_1,0.0,neutral,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_cosponsor_Independent_0,0.0,neutral,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_Independent,0.0,neutral,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_region_Independent_Northeast,0.0,neutral,LogisticRegression,119,1,House,129,0.9976303317535545,422,421,1
party_cosponsor_Republican_0,8.141461592168955,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_Republican,8.141461592168955,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_cosponsor_Democrat_0,7.176292835753925,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_Democrat,7.176292835753925,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
years_of_staffer_experience,4.715848322508603,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
military_service,4.586528392591231,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Democrat_Mid-Atlantic,4.41547894622321,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
seniority_Freshman,3.7084077051096718,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
gender_M,3.1182904240903326,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
region_Mid-Atlantic,3.057488820289014,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
race_id_Caucasian,2.7386869567819225,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
gender_F,2.153121667675307,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
years_of_experience,2.034018611547502,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
seniority_Junior,1.9132570459308522,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
clean_religion_Catholic,1.898531191263137,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
region_Southeast,1.8572021002108627,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Republican_Southeast,1.8351675388930553,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
committee_membership,1.7193264679670275,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
region_Plains,1.666383962954953,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
race_id_Black,1.6245509246739973,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Democrat_Rocky Mountain,1.5974266463590112,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
clean_religion_Buddhist,1.5542829358131667,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Republican_Mid-Atlantic,1.3579901259341962,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Republican_Great Lakes,1.2467293162625048,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
clean_religion_Jewish,1.2168134219977615,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
clean_religion_Hindu,1.20493817290074,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
region_Southwest,1.1973154728898732,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
experience_ratio,1.1525959405466852,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Republican_Southwest,1.06070764729331,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
race_id_Hispanic,1.052926089327127,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
seniority_Mid,0.9861500184281712,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Democrat_Plains,0.9857515283593993,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Democrat_Far West,0.9133939142839526,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Democrat_Great Lakes,0.8831391306266179,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
clean_religion_Protestant Christian,0.8290853946870769,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Republican_Rocky Mountain,0.8024397293029032,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
region_Rocky Mountain,0.7949869170561081,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
race_id_Biracial,0.6819414610765083,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Republican_Plains,0.6806324345955538,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
staffer_turnover_rate,0.6491244773040343,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
clean_religion_Muslim,0.6433297148065146,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Republican_Far West,0.6250493278297269,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
is_married,0.561488970373319,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Republican_Northeast,0.5327454720577108,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Democrat_Northeast,0.5112481135348843,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
clean_religion_Mormon,0.48172373821595743,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
race_id_Arab,0.47460971772626925,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
age,0.4080795910201224,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
region_Great Lakes,0.36359018563588746,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
region_Far West,0.2883445864542292,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
seniority_Senior,0.21257957963688184,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Democrat_Southwest,0.13660782559656395,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
race_id_Native American,0.08890528382948333,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
clean_religion_Unaffiliation/Unknown,0.05843416622845497,negative,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
race_id_Asian American/Pacific Islander,0.04356309761223019,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Democrat_Southeast,0.02203456131781098,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
region_Northeast,0.02149735852282162,positive,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
cosponsorship_status,0.0,neutral,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_cosponsor_Democrat_1,0.0,neutral,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_Independent,0.0,neutral,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_cosponsor_Independent_0,0.0,neutral,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_cosponsor_Republican_1,0.0,neutral,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_region_Independent_Northeast,0.0,neutral,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
party_cosponsor_Independent_1,0.0,neutral,LogisticRegression,119,1,House,130,0.9519230769230769,416,234,182
race_id_Caucasian,9.40259652388283,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
is_married,5.435758870418239,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_Republican,5.107444676497671,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
gender_M,4.09821614547038,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_cosponsor_Republican_0,3.9277264567505945,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
race_id_Hispanic,3.919662103162084,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
clean_religion_Unaffiliation/Unknown,3.662358405031348,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
seniority_Freshman,3.473779073687423,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
seniority_Mid,3.405905961539392,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
clean_religion_Catholic,3.27557271953417,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
clean_religion_Hindu,2.9091225931525,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
age,2.678408142648459,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
region_Far West,2.371334521625835,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
military_service,2.209398395923544,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Democrat_Far West,2.0966516310842365,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
committee_membership,2.0810859466249183,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
region_Plains,1.9676583266144076,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
cosponsorship_status,1.9621408901629465,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
race_id_Arab,1.890289095880443,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
experience_ratio,1.8083966816184203,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
gender_F,1.7960225418282663,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Democrat_Plains,1.7762633225358002,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
region_Southeast,1.7146214276837035,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Democrat_Northeast,1.6267853315384027,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
clean_religion_Jewish,1.5878897738796156,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
race_id_Biracial,1.4968096108151616,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Republican_Southeast,1.2053995660499586,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Republican_Southwest,1.202193484511493,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Democrat_Great Lakes,1.1933606883471441,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_cosponsor_Republican_1,1.179718219747077,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
staffer_turnover_rate,1.1254973486035675,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
region_Rocky Mountain,1.0831599550914364,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Republican_Northeast,1.0694213281493339,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
race_id_Black,1.0447993743757673,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
seniority_Junior,0.9108791153378111,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
race_id_Asian American/Pacific Islander,0.8476002495450689,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Democrat_Southwest,0.8401833945793777,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_Democrat,0.7867940108009563,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_cosponsor_Democrat_1,0.7824226704158695,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Democrat_Rocky Mountain,0.6810189364776208,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
region_Great Lakes,0.6748818516958488,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Democrat_Mid-Atlantic,0.616032326465513,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
race_id_Native American,0.6075846268124765,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
years_of_staffer_experience,0.5940603696252118,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
region_Northeast,0.5573640033890664,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
clean_religion_Muslim,0.556608518251959,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
seniority_Senior,0.5487948192682772,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Republican_Great Lakes,0.5184788366512939,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Democrat_Southeast,0.5092218616337448,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
years_of_experience,0.4978437043086381,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Republican_Rocky Mountain,0.40214101861381557,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
clean_religion_Protestant Christian,0.3782241681314813,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
region_Mid-Atlantic,0.37229977856394236,negative,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
region_Southwest,0.3620100899321145,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Republican_Far West,0.27468289054159833,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
clean_religion_Buddhist,0.26034379857985224,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Republican_Mid-Atlantic,0.24373254790157067,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
clean_religion_Mormon,0.19558093354662848,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Republican_Plains,0.19139500407860743,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_cosponsor_Democrat_0,0.004371340385094618,positive,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_region_Independent_Northeast,0.0,neutral,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_cosponsor_Independent_1,0.0,neutral,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_cosponsor_Independent_0,0.0,neutral,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
party_Independent,0.0,neutral,LogisticRegression,119,1,House,131,0.9758454106280193,414,403,11
race_id_Hispanic,5.525709904492334,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_Democrat,5.2006623498558096,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_cosponsor_Democrat_0,5.0247705063300145,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
clean_religion_Catholic,4.813260724617272,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
years_of_experience,4.272767452683203,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
clean_religion_Muslim,3.606475685822763,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
years_of_staffer_experience,2.9560495980436747,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
region_Northeast,2.916464955605688,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
race_id_Arab,2.810542324703507,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
seniority_Junior,2.759299315576871,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
region_Plains,2.6629022793207406,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
gender_M,2.6350442706839887,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
seniority_Mid,2.383308244993871,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_region_Republican_Plains,2.351320481034253,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_region_Republican_Mid-Atlantic,2.3066996690634176,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
clean_religion_Unaffiliation/Unknown,2.166262616317734,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
race_id_Asian American/Pacific Islander,2.1152393996273653,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
is_married,2.083019540856375,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_region_Republican_Northeast,1.9869669820367957,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_region_Republican_Great Lakes,1.9765854757838084,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
staffer_turnover_rate,1.9328056909327627,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
gender_F,1.9179699952778129,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_region_Republican_Southwest,1.9016433444933811,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
race_id_Black,1.8933322182511332,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_region_Democrat_Far West,1.782264272099698,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_region_Republican_Southeast,1.7648366808223126,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
region_Far West,1.744417237840095,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_region_Democrat_Great Lakes,1.7070852189056402,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
committee_membership,1.5538099847634794,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
race_id_Biracial,1.5434411386533538,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_region_Democrat_Southeast,1.3679870521824287,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_region_Democrat_Mid-Atlantic,1.3475679654632786,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
seniority_Freshman,1.3059783521721804,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_cosponsor_Republican_0,1.2240336823692324,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
race_id_Native American,1.2124785085135257,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
region_Southwest,1.055279123573248,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
military_service,0.9818114343822176,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
region_Mid-Atlantic,0.9591317036001394,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_region_Republican_Rocky Mountain,0.9514942941101395,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_region_Democrat_Northeast,0.9294979735688923,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_region_Democrat_Southwest,0.8463642209201344,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
experience_ratio,0.808992294232295,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
cosponsorship_status,0.7522774420010362,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_Republican,0.6476480838940109,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
region_Rocky Mountain,0.6290100078696087,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
race_id_Caucasian,0.5851947154613681,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_cosponsor_Republican_1,0.576385598475241,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
clean_religion_Mormon,0.5045855217794658,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
seniority_Senior,0.49221946675313255,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
clean_religion_Hindu,0.411647362079873,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
region_Southeast,0.3968496286398644,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_region_Democrat_Rocky Mountain,0.32248428624052994,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_region_Democrat_Plains,0.31158179828648747,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
region_Great Lakes,0.26950025687816226,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
age,0.2602220315311807,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
clean_religion_Protestant Christian,0.20079877977222388,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_cosponsor_Democrat_1,0.17589184352579526,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
clean_religion_Buddhist,0.10160846259678605,positive,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
clean_religion_Jewish,0.038673515378777,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
party_region_Republican_Far West,0.037847034259603035,negative,LogisticRegression,119,1,House,132,0.9038961038961039,385,334,51
