feature,importance_pct,direction,model,congress,session,chamber,roll_call_number,model_accuracy
clean_religion_Catholic,0.6051935223679813,negative,LogisticRegression,119,1,House,4,1.0
race_id_Asian American/Pacific Islander,0.4993978666790389,positive,LogisticRegression,119,1,House,4,1.0
clean_religion_Hindu,0.49212796560249283,positive,LogisticRegression,119,1,House,4,1.0
staffer_turnover_rate,0.4198597132110857,positive,LogisticRegression,119,1,House,4,1.0
is_married,0.41246526268186656,negative,LogisticRegression,119,1,House,4,1.0
race_id_Arab,0.39195628977102337,negative,LogisticRegression,119,1,House,4,1.0
region_Great Lakes,0.3774991361563278,negative,LogisticRegression,119,1,House,4,1.0
race_id_Native American,0.2730604871938062,negative,LogisticRegression,119,1,House,4,1.0
clean_religion_Muslim,0.21786150818645716,positive,LogisticRegression,119,1,House,4,1.0
clean_religion_Buddhist,0.21163790074720648,positive,LogisticRegression,119,1,House,4,1.0
age,0.08609151951971492,negative,LogisticRegression,119,1,House,4,1.0
race_id_Biracial,0.0706880961486773,positive,LogisticRegression,119,1,House,4,1.0
years_of_staffer_experience,0.037094383951466955,positive,LogisticRegression,119,1,House,4,1.0
committee_membership,0.0,neutral,LogisticRegression,119,1,House,4,1.0
cosponsorship_status,0.0,neutral,LogisticRegression,119,1,House,4,1.0
party_Independent,0.0,neutral,LogisticRegression,119,1,House,4,1.0
party_Republican,40.740560514124994,neutral,RandomForest,119,1,House,4,1.0
party_Democrat,33.644061037266226,positive,RandomForest,119,1,House,4,1.0
race_id_Caucasian,6.677797520476735,neutral,RandomForest,119,1,House,4,1.0
gender_F,2.4788818670647554,positive,RandomForest,119,1,House,4,1.0
race_id_Black,2.1874209884807874,positive,RandomForest,119,1,House,4,1.0
staffer_turnover_rate,2.0722797898586793,positive,RandomForest,119,1,House,4,1.0
gender_M,1.4675218442678652,neutral,RandomForest,119,1,House,4,1.0
region_Far West,1.4080958751362935,positive,RandomForest,119,1,House,4,1.0
age,1.1718051535143836,negative,RandomForest,119,1,House,4,1.0
clean_religion_Protestant Christian,1.0873129599841183,neutral,RandomForest,119,1,House,4,1.0
region_Northeast,1.0443686306864628,positive,RandomForest,119,1,House,4,1.0
years_of_experience,1.0389092834617086,positive,RandomForest,119,1,House,4,1.0
years_of_staffer_experience,0.941199324264389,positive,RandomForest,119,1,House,4,1.0
military_service,0.6257893006353156,negative,RandomForest,119,1,House,4,1.0
region_Southeast,0.46595309535124096,negative,RandomForest,119,1,House,4,1.0
clean_religion_Jewish,0.4468669056619139,positive,RandomForest,119,1,House,4,1.0
clean_religion_Unaffiliation/Unknown,0.38212276126882394,positive,RandomForest,119,1,House,4,1.0
race_id_Hispanic,0.35862290629529003,positive,RandomForest,119,1,House,4,1.0
region_Southwest,0.27448953885032007,negative,RandomForest,119,1,House,4,1.0
clean_religion_Catholic,0.22838620657225553,positive,RandomForest,119,1,House,4,1.0
region_Mid-Atlantic,0.190650673283871,positive,RandomForest,119,1,House,4,1.0
is_married,0.18864330096406987,neutral,RandomForest,119,1,House,4,1.0
region_Plains,0.1655462071819492,negative,RandomForest,119,1,House,4,1.0
race_id_Asian American/Pacific Islander,0.1610993453867606,positive,RandomForest,119,1,House,4,1.0
region_Great Lakes,0.1466469544641373,negative,RandomForest,119,1,House,4,1.0
region_Rocky Mountain,0.1369621046826092,negative,RandomForest,119,1,House,4,1.0
race_id_Arab,0.11519544506960558,positive,RandomForest,119,1,House,4,1.0
race_id_Native American,0.10375253141644276,negative,RandomForest,119,1,House,4,1.0
clean_religion_Mormon,0.018826894537725854,negative,RandomForest,119,1,House,4,1.0
clean_religion_Hindu,0.014856904408670022,positive,RandomForest,119,1,House,4,1.0
race_id_Biracial,0.011301173252567194,positive,RandomForest,119,1,House,4,1.0
clean_religion_Buddhist,0.00407296212902982,positive,RandomForest,119,1,House,4,1.0
committee_membership,0.0,neutral,RandomForest,119,1,House,4,1.0
cosponsorship_status,0.0,neutral,RandomForest,119,1,House,4,1.0
clean_religion_Muslim,0.0,positive,RandomForest,119,1,House,4,1.0
party_Independent,0.0,neutral,RandomForest,119,1,House,4,1.0
party_Democrat,100.0,positive,XGBoost,119,1,House,4,1.0
party_Republican,0.0,neutral,XGBoost,119,1,House,4,1.0
region_Far West,0.0,positive,XGBoost,119,1,House,4,1.0
region_Great Lakes,0.0,negative,XGBoost,119,1,House,4,1.0
region_Mid-Atlantic,0.0,positive,XGBoost,119,1,House,4,1.0
region_Northeast,0.0,positive,XGBoost,119,1,House,4,1.0
region_Plains,0.0,negative,XGBoost,119,1,House,4,1.0
region_Rocky Mountain,0.0,negative,XGBoost,119,1,House,4,1.0
region_Southeast,0.0,negative,XGBoost,119,1,House,4,1.0
gender_F,0.0,positive,XGBoost,119,1,House,4,1.0
age,0.0,negative,XGBoost,119,1,House,4,1.0
years_of_experience,0.0,positive,XGBoost,119,1,House,4,1.0
years_of_staffer_experience,0.0,positive,XGBoost,119,1,House,4,1.0
staffer_turnover_rate,0.0,positive,XGBoost,119,1,House,4,1.0
committee_membership,0.0,neutral,XGBoost,119,1,House,4,1.0
cosponsorship_status,0.0,neutral,XGBoost,119,1,House,4,1.0
is_married,0.0,neutral,XGBoost,119,1,House,4,1.0
region_Southwest,0.0,negative,XGBoost,119,1,House,4,1.0
party_Independent,0.0,neutral,XGBoost,119,1,House,4,1.0
gender_M,0.0,neutral,XGBoost,119,1,House,4,1.0
clean_religion_Protestant Christian,0.0,neutral,XGBoost,119,1,House,4,1.0
clean_religion_Buddhist,0.0,positive,XGBoost,119,1,House,4,1.0
clean_religion_Catholic,0.0,positive,XGBoost,119,1,House,4,1.0
clean_religion_Hindu,0.0,positive,XGBoost,119,1,House,4,1.0
clean_religion_Jewish,0.0,positive,XGBoost,119,1,House,4,1.0
clean_religion_Mormon,0.0,negative,XGBoost,119,1,House,4,1.0
clean_religion_Muslim,0.0,positive,XGBoost,119,1,House,4,1.0
clean_religion_Unaffiliation/Unknown,0.0,positive,XGBoost,119,1,House,4,1.0
race_id_Native American,0.0,negative,XGBoost,119,1,House,4,1.0
race_id_Arab,0.0,positive,XGBoost,119,1,House,4,1.0
race_id_Asian American/Pacific Islander,0.0,positive,XGBoost,119,1,House,4,1.0
race_id_Biracial,0.0,positive,XGBoost,119,1,House,4,1.0
race_id_Black,0.0,positive,XGBoost,119,1,House,4,1.0
race_id_Caucasian,0.0,neutral,XGBoost,119,1,House,4,1.0
race_id_Hispanic,0.0,positive,XGBoost,119,1,House,4,1.0
military_service,0.0,negative,XGBoost,119,1,House,4,1.0
party_Democrat,26.011869840906616,negative,LogisticRegression,119,1,House,5,0.9976415094339622
party_Republican,26.01179873296409,positive,LogisticRegression,119,1,House,5,0.9976415094339622
race_id_Black,4.2224881176110935,negative,LogisticRegression,119,1,House,5,0.9976415094339622
region_Southwest,4.130769630222495,positive,LogisticRegression,119,1,House,5,0.9976415094339622
region_Far West,4.00248077648384,negative,LogisticRegression,119,1,House,5,0.9976415094339622
region_Northeast,3.5225679978690123,negative,LogisticRegression,119,1,House,5,0.9976415094339622
gender_F,2.863453939465296,negative,LogisticRegression,119,1,House,5,0.9976415094339622
gender_M,2.863382831522766,positive,LogisticRegression,119,1,House,5,0.9976415094339622
race_id_Caucasian,2.8426415731871857,positive,LogisticRegression,119,1,House,5,0.9976415094339622
region_Southeast,2.239394853794252,positive,LogisticRegression,119,1,House,5,0.9976415094339622
clean_religion_Protestant Christian,2.0980613784377486,positive,LogisticRegression,119,1,House,5,0.9976415094339622
clean_religion_Jewish,1.8364613238239933,negative,LogisticRegression,119,1,House,5,0.9976415094339622
race_id_Hispanic,1.8186648977145694,positive,LogisticRegression,119,1,House,5,0.9976415094339622
clean_religion_Unaffiliation/Unknown,1.7729839258189435,negative,LogisticRegression,119,1,House,5,0.9976415094339622
clean_religion_Catholic,1.5869635251529248,positive,LogisticRegression,119,1,House,5,0.9976415094339622
years_of_experience,1.5440720693059198,negative,LogisticRegression,119,1,House,5,0.9976415094339622
region_Plains,1.4527376050762053,positive,LogisticRegression,119,1,House,5,0.9976415094339622
military_service,1.3960651575138618,positive,LogisticRegression,119,1,House,5,0.9976415094339622
is_married,1.1192738058124085,positive,LogisticRegression,119,1,House,5,0.9976415094339622
region_Mid-Atlantic,1.072849093929246,negative,LogisticRegression,119,1,House,5,0.9976415094339622
clean_religion_Mormon,0.9933824955013931,positive,LogisticRegression,119,1,House,5,0.9976415094339622
staffer_turnover_rate,0.9125087548743703,positive,LogisticRegression,119,1,House,5,0.9976415094339622
region_Rocky Mountain,0.8606951830205484,positive,LogisticRegression,119,1,House,5,0.9976415094339622
race_id_Asian American/Pacific Islander,0.6721506839129383,negative,LogisticRegression,119,1,House,5,0.9976415094339622
clean_religion_Hindu,0.6178386456030331,negative,LogisticRegression,119,1,House,5,0.9976415094339622
years_of_staffer_experience,0.2685162457059807,negative,LogisticRegression,119,1,House,5,0.9976415094339622
race_id_Arab,0.25657701458124826,positive,LogisticRegression,119,1,House,5,0.9976415094339622
clean_religion_Buddhist,0.2322833105772018,negative,LogisticRegression,119,1,House,5,0.9976415094339622
clean_religion_Muslim,0.21891130121142105,negative,LogisticRegression,119,1,House,5,0.9976415094339622
age,0.18961213561116347,positive,LogisticRegression,119,1,House,5,0.9976415094339622
race_id_Biracial,0.15304421645790706,negative,LogisticRegression,119,1,House,5,0.9976415094339622
race_id_Native American,0.12972842455640957,positive,LogisticRegression,119,1,House,5,0.9976415094339622
region_Great Lakes,0.0857705117739294,negative,LogisticRegression,119,1,House,5,0.9976415094339622
committee_membership,0.0,neutral,LogisticRegression,119,1,House,5,0.9976415094339622
cosponsorship_status,0.0,neutral,LogisticRegression,119,1,House,5,0.9976415094339622
party_Independent,0.0,neutral,LogisticRegression,119,1,House,5,0.9976415094339622
party_Republican,37.43442715350366,neutral,RandomForest,119,1,House,5,1.0
party_Democrat,36.155429007510676,negative,RandomForest,119,1,House,5,1.0
race_id_Caucasian,6.374500857074252,neutral,RandomForest,119,1,House,5,1.0
gender_F,2.5741428088284986,negative,RandomForest,119,1,House,5,1.0
staffer_turnover_rate,2.2730036810169616,negative,RandomForest,119,1,House,5,1.0
gender_M,1.788322364197141,neutral,RandomForest,119,1,House,5,1.0
race_id_Black,1.5838900183405151,negative,RandomForest,119,1,House,5,1.0
region_Far West,1.5248578083719913,negative,RandomForest,119,1,House,5,1.0
region_Northeast,1.432189177192153,negative,RandomForest,119,1,House,5,1.0
age,1.319809303243423,negative,RandomForest,119,1,House,5,1.0
years_of_experience,1.2709893038442466,negative,RandomForest,119,1,House,5,1.0
clean_religion_Protestant Christian,1.1914698149360397,neutral,RandomForest,119,1,House,5,1.0
years_of_staffer_experience,0.8860236013733619,negative,RandomForest,119,1,House,5,1.0
military_service,0.7529500166778766,positive,RandomForest,119,1,House,5,1.0
region_Southeast,0.7306420278174671,positive,RandomForest,119,1,House,5,1.0
clean_religion_Unaffiliation/Unknown,0.40339241649245616,negative,RandomForest,119,1,House,5,1.0
region_Southwest,0.3881109803134505,positive,RandomForest,119,1,House,5,1.0
race_id_Hispanic,0.30569949699732624,negative,RandomForest,119,1,House,5,1.0
is_married,0.29168377340992263,neutral,RandomForest,119,1,House,5,1.0
clean_religion_Jewish,0.28221216472064936,negative,RandomForest,119,1,House,5,1.0
clean_religion_Catholic,0.22074672764697922,negative,RandomForest,119,1,House,5,1.0
region_Plains,0.20824520727635645,positive,RandomForest,119,1,House,5,1.0
race_id_Asian American/Pacific Islander,0.1276283699891318,negative,RandomForest,119,1,House,5,1.0
clean_religion_Mormon,0.1078636615931321,positive,RandomForest,119,1,House,5,1.0
race_id_Arab,0.10283357421275721,negative,RandomForest,119,1,House,5,1.0
region_Rocky Mountain,0.08807760669706374,positive,RandomForest,119,1,House,5,1.0
region_Great Lakes,0.08022074160176489,positive,RandomForest,119,1,House,5,1.0
race_id_Native American,0.04507761587689341,positive,RandomForest,119,1,House,5,1.0
region_Mid-Atlantic,0.04071778052728781,negative,RandomForest,119,1,House,5,1.0
clean_religion_Buddhist,0.00911605106646584,negative,RandomForest,119,1,House,5,1.0
clean_religion_Muslim,0.004154245685787808,negative,RandomForest,119,1,House,5,1.0
race_id_Biracial,0.001572641964318831,negative,RandomForest,119,1,House,5,1.0
committee_membership,0.0,neutral,RandomForest,119,1,House,5,1.0
cosponsorship_status,0.0,neutral,RandomForest,119,1,House,5,1.0
clean_religion_Hindu,0.0,negative,RandomForest,119,1,House,5,1.0
party_Independent,0.0,neutral,RandomForest,119,1,House,5,1.0
party_Democrat,96.8166275024414,negative,XGBoost,119,1,House,5,1.0
race_id_Hispanic,0.8178420066833496,negative,XGBoost,119,1,House,5,1.0
staffer_turnover_rate,0.5933696627616882,negative,XGBoost,119,1,House,5,1.0
region_Southwest,0.5199118256568909,positive,XGBoost,119,1,House,5,1.0
age,0.3600296676158905,negative,XGBoost,119,1,House,5,1.0
clean_religion_Catholic,0.31770631670951843,negative,XGBoost,119,1,House,5,1.0
years_of_experience,0.3125930428504944,negative,XGBoost,119,1,House,5,1.0
years_of_staffer_experience,0.17509043216705322,negative,XGBoost,119,1,House,5,1.0
race_id_Caucasian,0.08683022111654282,neutral,XGBoost,119,1,House,5,1.0
region_Plains,0.0,positive,XGBoost,119,1,House,5,1.0
region_Mid-Atlantic,0.0,negative,XGBoost,119,1,House,5,1.0
region_Northeast,0.0,negative,XGBoost,119,1,House,5,1.0
gender_F,0.0,negative,XGBoost,119,1,House,5,1.0
region_Rocky Mountain,0.0,positive,XGBoost,119,1,House,5,1.0
region_Southeast,0.0,positive,XGBoost,119,1,House,5,1.0
region_Far West,0.0,negative,XGBoost,119,1,House,5,1.0
committee_membership,0.0,neutral,XGBoost,119,1,House,5,1.0
cosponsorship_status,0.0,neutral,XGBoost,119,1,House,5,1.0
is_married,0.0,neutral,XGBoost,119,1,House,5,1.0
region_Great Lakes,0.0,positive,XGBoost,119,1,House,5,1.0
party_Independent,0.0,neutral,XGBoost,119,1,House,5,1.0
party_Republican,0.0,neutral,XGBoost,119,1,House,5,1.0
gender_M,0.0,neutral,XGBoost,119,1,House,5,1.0
race_id_Native American,0.0,positive,XGBoost,119,1,House,5,1.0
race_id_Black,0.0,negative,XGBoost,119,1,House,5,1.0
race_id_Biracial,0.0,negative,XGBoost,119,1,House,5,1.0
race_id_Asian American/Pacific Islander,0.0,negative,XGBoost,119,1,House,5,1.0
race_id_Arab,0.0,negative,XGBoost,119,1,House,5,1.0
clean_religion_Unaffiliation/Unknown,0.0,negative,XGBoost,119,1,House,5,1.0
clean_religion_Protestant Christian,0.0,neutral,XGBoost,119,1,House,5,1.0
clean_religion_Muslim,0.0,negative,XGBoost,119,1,House,5,1.0
clean_religion_Mormon,0.0,positive,XGBoost,119,1,House,5,1.0
clean_religion_Jewish,0.0,negative,XGBoost,119,1,House,5,1.0
clean_religion_Hindu,0.0,negative,XGBoost,119,1,House,5,1.0
clean_religion_Buddhist,0.0,negative,XGBoost,119,1,House,5,1.0
military_service,0.0,positive,XGBoost,119,1,House,5,1.0
cosponsorship_status,13.001619431173308,positive,LogisticRegression,119,1,Senate,5,0.9583333333333334
party_Republican,11.473652573726003,positive,LogisticRegression,119,1,Senate,5,0.9583333333333334
party_Democrat,8.371777714620661,negative,LogisticRegression,119,1,Senate,5,0.9583333333333334
race_id_Caucasian,7.018946143916092,positive,LogisticRegression,119,1,Senate,5,0.9583333333333334
clean_religion_Unaffiliation/Unknown,5.367566871940927,negative,LogisticRegression,119,1,Senate,5,0.9583333333333334
years_of_experience,4.931845128481135,negative,LogisticRegression,119,1,Senate,5,0.9583333333333334
military_service,4.851553579552316,positive,LogisticRegression,119,1,Senate,5,0.9583333333333334
race_id_Black,4.604228593766776,negative,LogisticRegression,119,1,Senate,5,0.9583333333333334
region_Northeast,4.410092159879482,negative,LogisticRegression,119,1,Senate,5,0.9583333333333334
region_Southeast,3.6003690653156983,positive,LogisticRegression,119,1,Senate,5,0.9583333333333334
party_Independent,3.1018612339079654,negative,LogisticRegression,119,1,Senate,5,0.9583333333333334
race_id_Asian American/Pacific Islander,2.9846614442731254,negative,LogisticRegression,119,1,Senate,5,0.9583333333333334
region_Great Lakes,2.9728223003959604,positive,LogisticRegression,119,1,Senate,5,0.9583333333333334
gender_F,2.7088940160398054,positive,LogisticRegression,119,1,Senate,5,0.9583333333333334
gender_M,2.708880390842434,negative,LogisticRegression,119,1,Senate,5,0.9583333333333334
region_Southwest,2.4480989557176502,positive,LogisticRegression,119,1,Senate,5,0.9583333333333334
is_married,2.2494880087703386,positive,LogisticRegression,119,1,Senate,5,0.9583333333333334
clean_religion_Protestant Christian,2.173370899899151,positive,LogisticRegression,119,1,Senate,5,0.9583333333333334
clean_religion_Jewish,1.8287564317427112,positive,LogisticRegression,119,1,Senate,5,0.9583333333333334
region_Far West,1.658375613925284,negative,LogisticRegression,119,1,Senate,5,0.9583333333333334
region_Rocky Mountain,1.4900987346765966,negative,LogisticRegression,119,1,Senate,5,0.9583333333333334
clean_religion_Mormon,1.2087924773709902,positive,LogisticRegression,119,1,Senate,5,0.9583333333333334
region_Plains,0.9324526955356549,negative,LogisticRegression,119,1,Senate,5,0.9583333333333334
clean_religion_Catholic,0.7614789578056883,positive,LogisticRegression,119,1,Senate,5,0.9583333333333334
years_of_staffer_experience,0.7315788838096986,negative,LogisticRegression,119,1,Senate,5,0.9583333333333334
clean_religion_Buddhist,0.6048182696802452,negative,LogisticRegression,119,1,Senate,5,0.9583333333333334
region_Mid-Atlantic,0.5302574922149218,negative,LogisticRegression,119,1,Senate,5,0.9583333333333334
age,0.4149056446843395,negative,LogisticRegression,119,1,Senate,5,0.9583333333333334
race_id_Hispanic,0.29820076125204886,positive,LogisticRegression,119,1,Senate,5,0.9583333333333334
staffer_turnover_rate,0.2887987670138542,negative,LogisticRegression,119,1,Senate,5,0.9583333333333334
race_id_Native American,0.27175675806913074,positive,LogisticRegression,119,1,Senate,5,0.9583333333333334
race_id_Biracial,0.0,neutral,LogisticRegression,119,1,Senate,5,0.9583333333333334
clean_religion_Hindu,0.0,neutral,LogisticRegression,119,1,Senate,5,0.9583333333333334
race_id_Arab,0.0,neutral,LogisticRegression,119,1,Senate,5,0.9583333333333334
committee_membership,0.0,neutral,LogisticRegression,119,1,Senate,5,0.9583333333333334
clean_religion_Muslim,0.0,neutral,LogisticRegression,119,1,Senate,5,0.9583333333333334
party_Republican,19.58379088342461,neutral,RandomForest,119,1,Senate,5,1.0
